employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
842,Brooke,Lowe,Brooke Lowe,brooke.lowe@company.com,company.com,2020-08-12,Risk manager,N/A,95000,Senior,9071,N/A,N/A,AR,56028,1979-04-19,46,5.5,Active
843,Michelle,Adams,Michelle Adams,michelle.adams@corp.com,corp.com,2020-04-15,"Engineer, drilling",IT,225000,Senior,9088,IT,HARRISMOUTH,TN,54207,1979-10-22,46,5.8,Active
846,Vincent,Myers,Vincent Myers,vincent.myers@company.com,company.com,2024-03-24,Medical sales representative,IT,105000,Senior,9074,IT,CHELSEASHIRE,MH,97079,1975-03-17,50,1.9,Active
847,Johnny,Kelly,Johnny Kelly,johnny.kelly@enterprise.com,enterprise.com,2026-01-27,Chief Operating Officer,IT,45000,Junior,2095,IT,N/A,PR,52866,1973-08-21,52,0.1,Active
848,Thomas,Torres,Thomas Torres,thomas.torres@tech.com,tech.com,2024-12-01,Energy engineer,MARKETING,74000,Mid,9031,MARKETING,PORT KIMBERLY,MT,60323,1981-03-11,44,1.2,Active
849,Jennifer,Walters,Jennifer Walters,jennifer.walters@enterprise.com,enterprise.com,2019-11-08,Visual merchandiser,SALES,225000,Senior,5034,SALES,N/A,MD,40030,1990-12-16,35,6.3,Active
850,Tyler,Martinez,Tyler Martinez,tyler.martinez@tech.com,tech.com,2021-07-01,"Engineer, building services",HR,95000,Senior,5094,HR,ELIZABETHBOROUGH,SD,15783,1998-01-12,28,4.6,Active
851,Jerry,Rollins,Jerry Rollins,jerry.rollins@enterprise.com,enterprise.com,2021-08-02,Race relations officer,N/A,105000,Senior,3077,N/A,EAST AMANDA,MP,46419,1981-09-14,44,4.6,Active
853,Melissa,Blair,Melissa Blair,melissa.blair@tech.com,tech.com,2022-11-09,Hospital doctor,N/A,225000,Senior,9079,N/A,N/A,MS,72586,1995-08-17,30,3.3,Active
856,Amanda,Hernandez,Amanda Hernandez,amanda.hernandez@company.com,company.com,2024-01-31,Engineering geologist,IT,62100,Mid,3116,N/A,N/A,UT,28958,1992-06-04,33,2.1,Active
857,Steve,Arias,Steve Arias,steve.arias@tech.com,tech.com,2021-12-22,Further education lecturer,IT,225000,Senior,9028,IT,NORTH ANGELA,OH,29574,1966-12-07,59,4.2,Active
858,Wesley,Griffin,Wesley Griffin,wesley.griffin@corp.com,corp.com,2020-09-28,Health and safety adviser,MARKETING,75000,Mid,2007,MARKETING,N/A,CA,60756,1981-08-01,44,5.4,Active
860,Jose,Hoffman,Jose Hoffman,jose.hoffman@corp.com,corp.com,2021-07-06,"Nurse, adult",SALES,74000,Mid,2076,N/A,N/A,IA,57833,1989-04-16,36,4.6,Active
861,Cindy,Lynch,Cindy Lynch,cindy.lynch@tech.com,tech.com,2022-04-18,Oceanographer,IT,62100,Mid,2035,IT,LINDSEYBURY,PW,74098,1988-10-05,37,3.8,Active
862,Matthew,Graves,Matthew Graves,matthew.graves@analytics.com,analytics.com,2025-10-12,"Biochemist, clinical",ANALYTICS,65000,Mid,5026,ANALYTICS,HARDYBURY,VA,93686,1993-01-01,33,0.4,Active
864,Taylor,White,Taylor White,taylor.white@company.com,company.com,2023-08-16,Medical sales representative,N/A,65000,Mid,5095,N/A,JAMESBERG,IL,99763,1994-08-13,31,2.5,Active
866,Jason,Reynolds,Jason Reynolds,jason.reynolds@analytics.com,analytics.com,2024-03-09,General practice doctor,HR,74000,Mid,9061,HR,NORTH TIFFANYSHIRE,CT,97888,1995-04-23,30,1.9,Active
868,Carol,Bradford,Carol Bradford,carol.bradford@enterprise.com,enterprise.com,2023-05-14,"Scientist, water quality",ANALYTICS,95000,Senior,2077,ANALYTICS,PALMERBERG,PR,14214,1970-05-27,55,2.8,Active
869,Patricia,Duncan,Patricia Duncan,patricia.duncan@analytics.com,analytics.com,2023-09-09,TEFL teacher,IT,105000,Senior,5096,IT,N/A,ME,75014,1978-08-26,47,2.4,Active
871,Cheryl,West,Cheryl West,cheryl.west@analytics.com,analytics.com,2024-11-18,"Accountant, chartered certified",SALES,85000,Senior,5089,SALES,N/A,PW,16233,2001-04-24,24,1.3,Active
872,Tiffany,Mcdaniel,Tiffany Mcdaniel,tiffany.mcdaniel@enterprise.com,enterprise.com,2021-09-05,Community arts worker,SALES,75000,Mid,9052,N/A,N/A,WI,63382,1969-08-27,56,4.5,Active
873,Heidi,Hill,Heidi Hill,heidi.hill@company.com,company.com,2020-07-26,Firefighter,HR,65000,Mid,5004,HR,TIMOTHYLAND,CT,42951,1967-10-09,58,5.6,Active
874,Jennifer,Miller,Jennifer Miller,jennifer.miller@corp.com,corp.com,2025-11-28,Ceramics designer,N/A,62100,Mid,2003,N/A,N/A,WV,34480,1985-12-07,40,0.2,Active
875,Amanda,Luna,Amanda Luna,amanda.luna@corp.com,corp.com,2019-08-04,Financial risk analyst,IT,45000,Junior,2076,IT,NORTH ALANVILLE,TX,84543,1973-04-09,52,6.5,Active
876,Kimberly,Hardin,Kimberly Hardin,kimberly.hardin@corp.com,corp.com,2019-06-09,Corporate treasurer,IT,225000,Senior,2060,IT,ELIZABETHLAND,NC,60828,1988-04-22,37,6.7,Active
877,Andrew,Reed,Andrew Reed,andrew.reed@analytics.com,analytics.com,2020-04-15,Optometrist,N/A,55000,Mid,9009,N/A,N/A,VA,86310,1981-04-03,44,5.8,Active
878,Jeffrey,Richardson,Jeffrey Richardson,jeffrey.richardson@analytics.com,analytics.com,2021-09-16,Chartered accountant,N/A,74000,Mid,2032,N/A,LAKE DONALD,AS,93477,1972-09-10,53,4.4,Active
879,Natalie,Smith,Natalie Smith,natalie.smith@analytics.com,analytics.com,2020-06-27,Social researcher,IT,85000,Senior,2093,IT,BOBBYTON,MI,15254,1980-12-25,45,5.6,Active
881,Katherine,Burton,Katherine Burton,katherine.burton@company.com,company.com,2023-12-31,Physiotherapist,SALES,55000,Mid,3144,SALES,LAKE JEFFBURY,IL,16757,1965-11-30,60,2.1,Active
883,Kenneth,Johnson,Kenneth Johnson,kenneth.johnson@analytics.com,analytics.com,2023-10-04,Fisheries officer,SALES,105000,Senior,9027,SALES,ALFREDTOWN,AK,14533,1974-03-29,51,2.4,Active
884,Mark,Holt,Mark Holt,mark.holt@company.com,company.com,2022-02-10,Haematologist,HR,90000,Senior,2039,HR,NEW BRANDONBURGH,TX,88525,1995-02-22,31,4,Active
885,Lynn,Miller,Lynn Miller,lynn.miller@tech.com,tech.com,2022-04-08,Operational researcher,IT,225000,Senior,5052,IT,PORT JASMINESHIRE,MP,28111,2003-12-04,22,3.9,Active
887,Christina,Howard,Christina Howard,christina.howard@corp.com,corp.com,2020-08-03,"Scientist, research (physical sciences)",MARKETING,55000,Mid,9030,MARKETING,NORTH SAMANTHASHIRE,AZ,17440,1983-01-03,43,5.5,Active
889,Samuel,Gomez,Samuel Gomez,samuel.gomez@enterprise.com,enterprise.com,2021-04-13,Make,N/A,45000,Junior,3043,N/A,BAILEYVIEW,ME,93711,1998-02-17,28,4.9,Active
890,William,Vincent,William Vincent,william.vincent@company.com,company.com,2023-04-01,Stage manager,ANALYTICS,105000,Senior,5096,ANALYTICS,WEST MICHAELTOWN,MO,84573,1973-12-05,52,2.9,Active
891,Robert,Watson,Robert Watson,robert.watson@enterprise.com,enterprise.com,2021-08-20,Financial adviser,N/A,105000,Senior,2076,N/A,RYANFORT,IL,40458,1993-11-26,32,4.5,Active
893,Erin,Gordon,Erin Gordon,erin.gordon@enterprise.com,enterprise.com,2023-06-21,Quality manager,IT,74000,Mid,2095,IT,CAITLINMOUTH,CO,11704,2002-08-10,23,2.7,Active
895,Katelyn,Berger,Katelyn Berger,katelyn.berger@tech.com,tech.com,2022-01-12,Agricultural engineer,N/A,74000,Mid,9050,N/A,LYNCHVILLE,KS,18606,1979-01-10,47,4.1,Active
896,Michael,Torres,Michael Torres,michael.torres@analytics.com,analytics.com,2024-12-16,Legal executive,N/A,105000,Senior,2083,N/A,EAST VICTORIA,VI,07305,1982-03-04,43,1.2,Active
897,David,Rogers,David Rogers,david.rogers@company.com,company.com,2019-03-03,Multimedia programmer,N/A,75000,Mid,5089,N/A,DAVISTON,AZ,94795,1968-12-22,57,7,Active
898,Linda,Murphy,Linda Murphy,linda.murphy@tech.com,tech.com,2024-12-03,"Scientist, marine",SALES,95000,Senior,2054,SALES,SOUTH RACHELBURGH,CA,77509,1967-09-30,58,1.2,Active
903,Matthew,Medina,Matthew Medina,matthew.medina@tech.com,tech.com,2024-12-07,Contracting civil engineer,ANALYTICS,62100,Mid,9027,ANALYTICS,N/A,AZ,81661,1970-09-08,55,1.2,Active
908,Kevin,Allen,Kevin Allen,kevin.allen@analytics.com,analytics.com,2021-09-18,Restaurant manager,SALES,95000,Senior,3106,SALES,WEST CHRISTOPHERCHESTER,RI,43555,1980-06-06,45,4.4,Active
910,Tyrone,Cardenas,Tyrone Cardenas,tyrone.cardenas@company.com,company.com,2022-10-10,"Engineer, petroleum",HR,65000,Mid,5086,N/A,WEST JONATHANTOWN,OH,09371,1996-11-09,29,3.4,Active
911,Rachel,Williams,Rachel Williams,rachel.williams@tech.com,tech.com,2023-05-24,Clinical molecular geneticist,IT,65000,Mid,3096,IT,LAKE MICHAEL,NE,10263,1975-04-10,50,2.7,Active
912,Steve,Rubio,Steve Rubio,steve.rubio@tech.com,tech.com,2021-05-29,"Lighting technician, broadcasting/film/video",N/A,75000,Mid,3036,N/A,N/A,VI,68053,1981-12-19,44,4.7,Active
914,Debra,Oliver,Debra Oliver,debra.oliver@company.com,company.com,2021-03-15,Training and development officer,HR,90000,Senior,3079,HR,N/A,ND,97147,1981-02-23,45,4.9,Active
915,Susan,Ray,Susan Ray,susan.ray@company.com,company.com,2019-07-26,Youth worker,SALES,45000,Junior,3014,SALES,BROWNVIEW,FL,10450,1995-11-09,30,6.6,Active
917,Jason,Cohen,Jason Cohen,jason.cohen@tech.com,tech.com,2024-01-11,Gaffer,N/A,74000,Mid,5071,N/A,GARRETTMOUTH,TN,40706,1966-12-24,59,2.1,Active
918,Michael,Fleming,Michael Fleming,michael.fleming@tech.com,tech.com,2023-07-24,Advertising art director,ANALYTICS,74000,Mid,2062,ANALYTICS,THOMPSONBURGH,PW,37622,1986-06-19,39,2.6,Active
919,Michael,Parker,Michael Parker,michael.parker@corp.com,corp.com,2019-10-09,Ophthalmologist,HR,95000,Senior,3120,HR,MILLERVILLE,PA,14327,1968-04-25,57,6.4,Active
920,Jessica,Young,Jessica Young,jessica.young@company.com,company.com,2025-06-10,Call centre manager,IT,75000,Mid,3134,IT,N/A,NC,19621,1981-08-05,44,0.7,Active
921,James,Lopez,James Lopez,james.lopez@analytics.com,analytics.com,2020-06-24,"Engineer, petroleum",N/A,85000,Senior,2040,N/A,N/A,WY,74934,1976-07-18,49,5.7,Active
922,Emily,Walsh,Emily Walsh,emily.walsh@corp.com,corp.com,2021-07-13,"Surveyor, building",IT,65000,Mid,9095,IT,ROBINPORT,IN,36919,1966-03-16,59,4.6,Active
923,Megan,Roberson,Megan Roberson,megan.roberson@analytics.com,analytics.com,2024-06-30,Location manager,ANALYTICS,65000,Mid,9052,ANALYTICS,EAST ELIZABETHCHESTER,CA,65880,1966-05-20,59,1.6,Active
924,Steven,Ellis,Steven Ellis,steven.ellis@tech.com,tech.com,2021-05-22,Dancer,SALES,62100,Mid,9090,SALES,PATRICIASHIRE,DE,42969,1978-01-31,48,4.7,Active
927,Anthony,English,Anthony English,anthony.english@corp.com,corp.com,2020-03-17,Public relations account executive,IT,65000,Mid,2071,IT,JARVISSTAD,NE,05470,1969-02-06,57,5.9,Active
928,Mark,Johnson,Mark Johnson,mark.johnson@analytics.com,analytics.com,2021-05-12,Sports therapist,MARKETING,95000,Senior,9029,MARKETING,ADAMBURGH,NY,42387,1971-07-04,54,4.8,Active
930,Jesus,Miller,Jesus Miller,jesus.miller@corp.com,corp.com,2023-12-31,Interpreter,MARKETING,95000,Senior,2030,MARKETING,SOUTH SHERYLFORT,MH,32115,1973-09-08,52,2.1,Active
932,Randall,Shaw,Randall Shaw,randall.shaw@tech.com,tech.com,2019-09-10,Industrial buyer,ANALYTICS,105000,Senior,5008,N/A,N/A,PA,61193,1995-07-05,30,6.4,Active
934,Michael,Smith,Michael Smith,michael.smith@analytics.com,analytics.com,2025-12-25,Illustrator,SALES,90000,Senior,9044,SALES,PORT BETHVIEW,NY,67359,1975-07-20,50,0.2,Active
935,Elizabeth,Harrison,Elizabeth Harrison,elizabeth.harrison@analytics.com,analytics.com,2026-02-15,"Clinical scientist, histocompatibility and immunogenetics",HR,225000,Senior,3076,HR,NORTH ANNASIDE,WA,65666,1965-04-24,60,0,Active
936,Cheryl,Montgomery,Cheryl Montgomery,cheryl.montgomery@analytics.com,analytics.com,2021-12-19,Occupational psychologist,IT,65000,Mid,3062,IT,N/A,FM,40658,1981-03-16,44,4.2,Active
938,Morgan,Crawford,Morgan Crawford,morgan.crawford@company.com,company.com,2024-08-02,Furniture designer,IT,95000,Senior,9067,IT,NATHANSIDE,DE,02065,1980-06-05,45,1.5,Active
939,Steven,Delacruz,Steven Delacruz,steven.delacruz@enterprise.com,enterprise.com,2024-12-27,"Lecturer, further education",IT,225000,Senior,3023,IT,SMITHBOROUGH,LA,26729,1978-09-20,47,1.1,Active
940,Laura,Griffin,Laura Griffin,laura.griffin@tech.com,tech.com,2023-10-22,Company secretary,HR,65000,Mid,5031,HR,EAST TAMMYVIEW,CA,33470,1986-01-09,40,2.3,Active
942,Matthew,Wilson,Matthew Wilson,matthew.wilson@analytics.com,analytics.com,2020-10-24,Race relations officer,HR,55000,Mid,3045,HR,SOUTH MARTINFURT,CT,16326,1990-10-06,35,5.3,Active
944,Kristin,Houston,Kristin Houston,kristin.houston@enterprise.com,enterprise.com,2020-08-08,Regulatory affairs officer,IT,62100,Mid,5005,IT,N/A,AZ,69609,1999-07-23,26,5.5,Active
946,James,George,James George,james.george@corp.com,corp.com,2020-04-28,Leisure centre manager,IT,95000,Senior,2061,IT,NEW DENISE,OH,75415,1983-10-01,42,5.8,Active
947,Edward,Lewis,Edward Lewis,edward.lewis@tech.com,tech.com,2020-03-01,Location manager,ANALYTICS,45000,Junior,9075,ANALYTICS,NEW MELANIE,LA,33982,1997-12-12,28,6,Active
948,Christina,Bright,Christina Bright,christina.bright@tech.com,tech.com,2023-05-29,Camera operator,IT,95000,Senior,3003,IT,N/A,MA,03889,1986-10-28,39,2.7,Active
951,Richard,Smith,Richard Smith,richard.smith@tech.com,tech.com,2022-02-03,Mudlogger,IT,65000,Mid,3049,IT,NORTH MICHAELBURGH,ID,70161,1987-08-03,38,4,Active
952,Jessica,Robertson,Jessica Robertson,jessica.robertson@enterprise.com,enterprise.com,2025-12-30,"Scientist, product/process development",ANALYTICS,75000,Mid,2043,N/A,SOUTH BROOKE,IN,02271,1991-09-07,34,0.1,Active
954,Jared,Wright,Jared Wright,jared.wright@analytics.com,analytics.com,2022-09-21,Secondary school teacher,N/A,95000,Senior,3009,N/A,NORTH KIMBERLYMOUTH,IN,05754,1976-04-06,49,3.4,Active
958,Karen,Castillo,Karen Castillo,karen.castillo@analytics.com,analytics.com,2024-11-02,Data processing manager,SALES,225000,Senior,5042,SALES,N/A,FM,05336,1984-10-23,41,1.3,Active
959,Katherine,Crawford,Katherine Crawford,katherine.crawford@tech.com,tech.com,2023-12-13,"Lighting technician, broadcasting/film/video",IT,225000,Senior,9044,IT,RUBENPORT,ND,52950,1999-09-18,26,2.2,Active
960,Katrina,Hart,Katrina Hart,katrina.hart@tech.com,tech.com,2020-05-29,Air traffic controller,HR,74000,Mid,2086,HR,BRIDGETFORT,NE,55542,1976-03-01,50,5.7,Active
961,Kathleen,Kelly,Kathleen Kelly,kathleen.kelly@tech.com,tech.com,2023-11-30,"Teacher, special educational needs",IT,74000,Mid,2055,IT,DAVIDSONBURGH,NE,38653,1984-05-22,41,2.2,Active
962,Steven,Perez,Steven Perez,steven.perez@corp.com,corp.com,2024-07-26,Oncologist,IT,45000,Junior,9016,IT,N/A,NE,41447,1969-12-20,56,1.6,Active
963,Lindsay,Anderson,Lindsay Anderson,lindsay.anderson@corp.com,corp.com,2021-06-20,Financial trader,HR,65000,Mid,5051,HR,PORT LINDA,PR,85020,1993-07-27,32,4.7,Active
964,Beth,Hardy,Beth Hardy,beth.hardy@analytics.com,analytics.com,2021-07-23,Publishing rights manager,MARKETING,74000,Mid,3033,MARKETING,N/A,WV,49920,1994-01-02,32,4.6,Active
965,Connor,Evans,Connor Evans,connor.evans@corp.com,corp.com,2024-08-05,Database administrator,IT,225000,Senior,2024,N/A,ZUNIGAFURT,NV,40168,1985-08-02,40,1.5,Active
967,Erica,Adams,Erica Adams,erica.adams@company.com,company.com,2022-07-03,Recycling officer,HR,74000,Mid,2030,HR,N/A,NH,04394,1986-05-10,39,3.6,Active
968,John,Lowery,John Lowery,john.lowery@corp.com,corp.com,2024-02-18,Medical technical officer,IT,90000,Senior,2000,IT,FRENCHSHIRE,IN,89857,1985-08-10,40,2,Active
969,Mark,Bennett,Mark Bennett,mark.bennett@company.com,company.com,2019-03-04,"Engineer, electronics",N/A,62100,Mid,9095,N/A,PORT MARIAH,FM,53526,1970-04-03,55,7,Active
970,Cameron,Brown,Cameron Brown,cameron.brown@corp.com,corp.com,2020-04-02,"Surveyor, land/geomatics",IT,74000,Mid,9023,IT,BILLYBOROUGH,NY,21673,2003-06-28,22,5.9,Active
971,Brian,Bush,Brian Bush,brian.bush@analytics.com,analytics.com,2022-01-02,"Psychologist, clinical",IT,75000,Mid,3028,IT,N/A,VA,30397,1972-05-19,53,4.1,Active
975,John,Norton,John Norton,john.norton@company.com,company.com,2021-08-25,Telecommunications researcher,IT,105000,Senior,9061,IT,ALVAREZMOUTH,ID,97616,1980-10-06,45,4.5,Active
977,Ann,James,Ann James,ann.james@analytics.com,analytics.com,2022-11-03,Drilling engineer,MARKETING,74000,Mid,3086,MARKETING,EAST ELIZABETH,ME,50629,2002-09-29,23,3.3,Active
979,Nicole,Moss,Nicole Moss,nicole.moss@company.com,company.com,2020-10-05,Commercial horticulturist,HR,45000,Junior,2016,HR,NEW KAITLYNHAVEN,IA,24357,1976-08-10,49,5.4,Active
980,Michelle,Huynh,Michelle Huynh,michelle.huynh@enterprise.com,enterprise.com,2024-09-11,Speech and language therapist,MARKETING,62100,Mid,5050,MARKETING,WAGNERHAVEN,KS,38939,1981-05-16,44,1.4,Active
981,Rachel,Lane,Rachel Lane,rachel.lane@corp.com,corp.com,2022-05-25,Solicitor,IT,90000,Senior,5042,IT,EAST CHRISTOPHERSIDE,NE,84699,1992-03-10,33,3.7,Active
982,Emily,Villarreal,Emily Villarreal,emily.villarreal@tech.com,tech.com,2021-10-05,Systems developer,MARKETING,75000,Mid,5096,MARKETING,N/A,WV,69053,1978-09-15,47,4.4,Active
983,Stephen,Yang,Stephen Yang,stephen.yang@corp.com,corp.com,2020-08-24,"Merchandiser, retail",IT,85000,Senior,2014,IT,NEW LORI,SD,62641,1985-07-08,40,5.5,Active
985,Samantha,Long,Samantha Long,samantha.long@company.com,company.com,2024-09-23,Town planner,MARKETING,90000,Senior,3113,N/A,MILLERTON,RI,07410,1986-01-21,40,1.4,Active
987,Melissa,Harvey,Melissa Harvey,melissa.harvey@corp.com,corp.com,2021-11-17,Acupuncturist,IT,90000,Senior,3018,IT,AUSTINVIEW,SC,74065,1965-09-09,60,4.3,Active
989,Kristopher,Cobb,Kristopher Cobb,kristopher.cobb@company.com,company.com,2024-07-11,Printmaker,HR,225000,Senior,2068,HR,WAYNEVILLE,TN,98098,1977-03-12,48,1.6,Active
990,John,Garcia,John Garcia,john.garcia@enterprise.com,enterprise.com,2024-03-02,Data scientist,SALES,90000,Senior,9006,SALES,PORT MICHAELFURT,MT,74840,1974-12-23,51,2,Active
991,Xavier,Ellis,Xavier Ellis,xavier.ellis@analytics.com,analytics.com,2021-09-14,Systems analyst,ANALYTICS,75000,Mid,9049,ANALYTICS,WEST ADRIENNEBERG,DE,61335,2001-03-07,24,4.4,Active
993,Gregory,Henderson,Gregory Henderson,gregory.henderson@company.com,company.com,2021-05-29,Physiological scientist,HR,74000,Mid,3045,HR,RICHARDSONBURY,NE,47937,1981-08-15,44,4.7,Active
994,Lisa,Wyatt,Lisa Wyatt,lisa.wyatt@enterprise.com,enterprise.com,2021-06-12,Maintenance engineer,SALES,90000,Senior,2089,SALES,PAULAMOUTH,ND,95695,1983-03-04,42,4.7,Active
1120,Bryan,Allen,Bryan Allen,bryan.allen@enterprise.com,enterprise.com,2024-01-05,Herpetologist,HR,75000,Mid,9073,N/A,N/A,CO,07771,1991-07-16,34,2.1,Active
995,Michael,Smith,Michael Smith,michael.smith@analytics.com,analytics.com,2024-07-01,"Nurse, learning disability",IT,95000,Senior,9022,IT,SOUTH PAMELA,UT,35528,1985-06-22,40,1.6,Active
996,Heather,Nichols,Heather Nichols,heather.nichols@analytics.com,analytics.com,2019-07-11,Field trials officer,N/A,85000,Senior,3050,N/A,YODERSHIRE,WA,72696,1986-03-09,39,6.6,Active
997,Jennifer,Sosa,Jennifer Sosa,jennifer.sosa@analytics.com,analytics.com,2020-07-30,Community arts worker,MARKETING,45000,Junior,2068,MARKETING,NORTH LAURA,OK,15343,2002-05-30,23,5.6,Active
998,Paula,Wilson,Paula Wilson,paula.wilson@enterprise.com,enterprise.com,2021-12-09,Psychiatric nurse,HR,225000,Senior,3095,N/A,WYATTTOWN,CA,01817,1980-09-08,45,4.2,Active
999,Melanie,Johnson,Melanie Johnson,melanie.johnson@enterprise.com,enterprise.com,2021-05-07,Radio broadcast assistant,IT,55000,Mid,2031,IT,N/A,GA,35434,1999-02-25,27,4.8,Active
1000,Kristin,Shepherd,Kristin Shepherd,kristin.shepherd@tech.com,tech.com,2020-05-18,Child psychotherapist,N/A,225000,Senior,3038,N/A,MICHELLEVILLE,NV,18119,1977-09-12,48,5.8,Active
1004,Dalton,Fisher,Dalton Fisher,dalton.fisher@tech.com,tech.com,2019-07-24,Field trials officer,SALES,90000,Senior,2074,SALES,RODRIGUEZMOUTH,PW,34342,1998-05-30,27,6.6,Active
1005,Megan,Harvey,Megan Harvey,megan.harvey@enterprise.com,enterprise.com,2023-11-17,Copy,IT,85000,Senior,5057,IT,N/A,IN,88883,1970-01-21,56,2.3,Active
1007,Sabrina,Hicks,Sabrina Hicks,sabrina.hicks@tech.com,tech.com,2024-09-04,Amenity horticulturist,N/A,105000,Senior,9041,N/A,PORT CRYSTAL,KS,83755,2000-03-19,25,1.5,Active
1008,Andrea,Sloan,Andrea Sloan,andrea.sloan@corp.com,corp.com,2020-04-01,Risk analyst,MARKETING,85000,Senior,9057,MARKETING,JESSICAPORT,OK,91973,1978-05-12,47,5.9,Active
1009,Michael,Robinson,Michael Robinson,michael.robinson@corp.com,corp.com,2020-12-22,Counselling psychologist,HR,62100,Mid,2018,HR,NORTH MICHAELBOROUGH,OR,39681,1997-01-28,29,5.2,Active
1010,Christian,Colon,Christian Colon,christian.colon@analytics.com,analytics.com,2023-09-18,Agricultural consultant,IT,85000,Senior,5025,IT,SOUTH JOELSHIRE,WA,67686,1994-10-13,31,2.4,Active
1011,Lisa,Perez,Lisa Perez,lisa.perez@corp.com,corp.com,2023-08-29,Financial planner,MARKETING,95000,Senior,9096,MARKETING,N/A,PA,84609,1988-05-05,37,2.5,Active
1012,Travis,Jackson,Travis Jackson,travis.jackson@company.com,company.com,2022-02-28,Multimedia programmer,IT,55000,Mid,9019,IT,NEW ROBERT,LA,45480,1991-12-27,34,4,Active
1013,Haley,Young,Haley Young,haley.young@company.com,company.com,2023-10-11,Comptroller,MARKETING,55000,Mid,5005,N/A,REYNOLDSPORT,LA,47760,2004-10-08,21,2.4,Active
1015,Dawn,Barrett,Dawn Barrett,dawn.barrett@analytics.com,analytics.com,2023-03-06,Dramatherapist,SALES,75000,Mid,3098,N/A,KELLEYSTAD,WA,69826,2003-07-17,22,3,Active
1016,Martin,Schmidt,Martin Schmidt,martin.schmidt@enterprise.com,enterprise.com,2024-03-15,Community arts worker,SALES,90000,Senior,5097,SALES,PORT JENNIFER,AZ,02930,1982-04-15,43,1.9,Active
1017,Elizabeth,Caldwell,Elizabeth Caldwell,elizabeth.caldwell@corp.com,corp.com,2021-04-04,Textile designer,SALES,225000,Senior,3096,SALES,NEW JIMMY,FL,89261,1966-06-29,59,4.9,Active
1018,Linda,Friedman,Linda Friedman,linda.friedman@corp.com,corp.com,2019-09-07,Quality manager,SALES,85000,Senior,3042,SALES,JAMESLAND,DC,32357,1984-03-08,41,6.5,Active
1021,Shelby,Cunningham,Shelby Cunningham,shelby.cunningham@corp.com,corp.com,2020-04-02,Brewing technologist,IT,105000,Senior,2067,N/A,NICHOLASSTAD,NY,41891,2002-01-06,24,5.9,Active
1023,Sharon,Johnson,Sharon Johnson,sharon.johnson@corp.com,corp.com,2024-09-19,Passenger transport manager,IT,105000,Senior,2067,IT,MARKFURT,TN,73995,2002-08-18,23,1.4,Active
