employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
2647,GREGORY,morales,gregory.morales@corp,2020-10-25,Community pharmacist,HR,,9087,"64669 Hurst Mission New David, AS 63905",Samanthachester,CO,77600,1977-10-21,Active
2637,Matthew,Bird,matthew.bird@enterprise.com,2020-04-23,"Radiographer, diagnostic",HR,"$75,000",9058,"04689 Ryan Junctions Suite 194 New Amberborough, PA 44205",Port Elizabethborough,MN,79232,1976-10-19,Active
74,Scott,Dean,scott.dean@company.com,2019-06-07,Wellsite geologist,SALES,,3081,"31687 Phillip Crescent Port Tina, VI 05164",Garrettfort,TN,27966,1979-05-11,Active
2272,CHRISTINE,williams,christine.williams@company.com,2022-10-27,"Designer, ceramics/pottery",it,"$74,000",3019,,South Rodneyburgh,PR,05750,1979-09-20,Active
1114,RANDALL,wright,randall.wright@tech.com,2022-01-17,Best boy,Analytics,"$95,000",5039,"7338 Gregory Rapids Lake Vernon, GU 86115",Port Nicholasbury,ND,05364,1970-05-08,Active
379,SARAH,Kelley,sarah.kelley@analytics.com,2023-08-06,Race relations officer,HR,"$95,000",,"3161 Jenny Avenue Apt. 290 Guzmanville, MN 34583",,KS,70139,1971-04-28,Active
1044,cynthia,bell,cynthia.bell@corp.com,2020-08-09,Theatre director,,"$62,100",5093,"898 Matthew Forges Suite 981 Wattsmouth, FL 26475",Kristafort,NY,83403,1987-10-02,Active
1916,SAMANTHA,Carson,SAMANTHA.CARSON@TECH.COM,2023-04-07,Chief Strategy Officer,SALES,"$62,100",2075,"8031 Lee Village Suite 286 South Kellymouth, AR 02207",East Katelynhaven,VT,55186,1993-05-19,Active
2054,JENNIFER,BALL,jennifer.ball@company.com,2021-12-13,Quality manager,Analytics,"$85,000",9007,,New Bonnie,PA,33765,1970-01-23,Active
2402,Barbara,MARTIN,barbara.martin@corp.com,2020-05-16,Automotive engineer,SALES,"$45,000",3115,"89720 Ross Park Apt. 576 Chadfurt, NE 74139",Sextonville,KS,08533,1990-04-25,Active
2613,SUZANNE,joseph,suzanne.joseph@enterprise.com,2021-05-04,Illustrator,it,"$75,000",,"908 Michael Trace Loganside, SC 57164",Davidfort,VI,83831,1975-03-24,Active
2742,FRANK,Kennedy,FRANK.KENNEDY@ANALYTICS.COM,2021-06-20,"Engineer, production",IT,$90000,9017,"72457 Rodriguez Overpass Melissamouth, UT 84208",Manningville,WI,92477,1997-09-14,Active
2894,stacey,Dixon,STACEY.DIXON@TECH.COM,2024-12-01,TEFL teacher,SALES,"55,000",2062,"33538 Jenkins Vista Luketon, WI 29579",Hernandezshire,PR,45958,1974-09-20,Active
2717,HOLLY,Jackson,holly.jackson@company.com,2024-10-15,"Engineer, agricultural",Marketing,,5006,,Barbarafort,MT,94415,1995-04-23,Active
2406,Amber,JONES,amber.jones@analytics.com,2023-06-09,"Scientist, research (physical sciences)",IT,"$85,000",,"09673 Gilbert Cove New Danamouth, ID 33082",North Theresahaven,CO,69322,1983-09-29,Active
47,Michael,Gonzalez,michael.gonzalez@company.,2022-01-09,"Engineer, civil (contracting)",SALES,"$95,000",,"72310 Ford Mountain Suite 634 Costachester, NE 15279",East Sara,GA,50386,1968-06-29,Active
2130,DAWN,Powell,dawn.powell@corp.com,2021-10-21,Animal technologist,it,65000,9007,"31729 Stephanie Estate Wrightbury, ND 16889",East Judymouth,ND,30315,1977-12-16,Active
445,michael,Miller,MICHAEL.MILLER@ENTERPRISE.COM,2025-01-11,"Research officer, political party",Marketing,"$45,000",9100,"43253 Ramirez Unions Suite 974 Collinsstad, WY 51214",Molinaport,PW,73696,1971-09-05,Active
2191,JUDY,munoz,judy.munoz@enterprise.com,2023-08-08,Chartered accountant,IT,"$95,000",,,New Nancyhaven,MP,32374,1986-08-27,Active
617,Chelsea,Kline,chelsea.kline@enterprise.com,2022-09-15,Marketing executive,,"$105,000",,"4453 Forbes Row Suite 671 Lake Bobbytown, AK 14054",Lyonsstad,PR,16628,1965-12-13,Active
2704,JUAN,smith,juan.smith@analytics.com,2023-05-20,Optometrist,it,65000,3026,"178 Tammy Orchard Dustinburgh, ND 71390",Antonioside,AL,54693,1970-09-19,Active
1725,MADISON,jones,madison.jones@company.com,2022-06-17,"Administrator, local government",,"$225,000",9096,,South Dalton,HI,01464,1978-04-03,Active
1944,SAMANTHA,jordan,SAMANTHA.JORDAN@ANALYTICS.COM,2019-05-22,"Surveyor, hydrographic",Marketing,"$62,100",3054,"1448 Smith Spring Suite 014 Craigfort, ME 13764",South Davidberg,IA,38968,1972-05-31,Active
155,james,Silva,james.silva@enterprise.com,2021-10-04,"Conservator, museum/gallery",it,"$95,000",5047,,,DE,15807,1998-03-16,Active
598,erica,Green,erica.green@tech.com,2027-09-26,Waste management officer,,65000,5016,"2293 Wilson Key Suite 092 East Andrewton, MI 99560",East Jessicaton,OK,37097,1965-08-11,Active
2411,joan,Graves,joan.graves@tech.com,2026-01-08,"Conservator, museum/gallery",Marketing,"$105,000",3010,"4405 Guzman Dale South Lori, FM 76867",Griffithhaven,NC,17660,1976-04-05,Active
2652,teresa,jones,teresa.jones@tech.com,2021-11-03,Interpreter,Marketing,$90000,9098,"4099 Jasmine Islands Suite 917 Christianside, FM 01538",Susanport,NH,92704,1996-05-16,Active
969,Mark,bennett,MARK.BENNETT@COMPANY.COM,2019-03-04,"Engineer, electronics",,"$62,100",9095,"339 Hawkins Pine Apt. 380 Smithborough, KY 19600",Port Mariah,FM,53526,1970-04-03,Active
245,Joshua,Hayes,joshua.hayes@enterprise.com,2024-11-26,Leisure centre manager,it,"$45,000",3053,"PSC 5104, Box 5767 APO AP 10971",Georgehaven,TX,61376,1986-02-15,Active
231,courtney,Jackson,COURTNEY.JACKSON@TECH.COM,2021-05-30,Clinical psychologist,,"$62,100",2077,"737 Katherine Courts Apt. 652 Samuelhaven, MH 90162",New Tim,VT,90593,1974-08-19,Active
1888,Julian,Gibbs,julian.gibbs@enterprise.com,2021-12-09,Arts administrator,,"$95,000",2067,"30227 Christopher Haven Owenberg, PR 19398",North Alexis,HI,03474,2000-01-08,Active
2834,MELISSA,Villarreal,melissa.villarreal@corp,2020-08-17,Chartered accountant,HR,$90000,,Unit 7398 Box 2428 DPO AP 67694,South Davidhaven,AS,88552,1998-02-09,Active
2273,Melinda,ROGERS,melinda.rogers@tech.com,2019-11-15,"Psychologist, clinical",,"$85,000",3097,"934 Elizabeth Ramp Suite 159 East Debbie, VA 09566",Knappfort,NJ,88406,2002-05-20,Active
2515,Rodney,SMALL,rodney.small@company,2027-03-31,"Buyer, retail",SALES,"$74,000",5011,"PSC 2731, Box 0022 APO AE 87658",Valdezland,NH,34194,1978-04-19,Active
691,James,Gill,james.gill@analytics,2021-04-21,Estate agent,Analytics,"$105,000",3080,,Michaeltown,LA,79396,1978-05-28,Active
2579,pamela,GOULD,pamela.gould@analytics.com,2019-09-24,Higher education careers adviser,it,"$105,000",9077,"77877 Kevin Forge Apt. 417 East Ronaldchester, VT 64521",Jonathanfort,MO,67098,1982-03-26,Active
1230,melissa,WHITE,melissa.white@enterprise.com,2022-08-20,Audiological scientist,Marketing,"$74,000",3114,,,CT,10125,1986-09-18,Active
2491,SAMUEL,nichols,samuel.nichols@analytics.com,2020-11-29,IT sales professional,SALES,"$105,000",3044,"PSC 6788, Box 9301 APO AA 73795",Guerreroberg,FL,63327,1990-03-17,Active
737,jessica,Wilson,jessica.wilson@company,2022-01-13,"Editor, magazine features",it,"$225,000",3032,,East Duaneland,MA,64614,1976-08-10,Active
626,JESSICA,Weaver,jessica.weaver@analytics.com,2026-06-17,Chief Executive Officer,it,65000,2061,"9665 Alec Grove Suite 108 Andersonhaven, TX 06990",Christophermouth,IL,11456,1978-11-12,Active
1009,Michael,Robinson,michael.robinson@corp.com,2020-12-22,Counselling psychologist,HR,"$62,100",2018,"2084 Haas Motorway Morganberg, HI 77150",North Michaelborough,OR,39681,1997-01-28,Active
1271,sara,Alexander,SARA.ALEXANDER@COMPANY.COM,2023-06-11,Location manager,,65000,5025,"51013 Smith Ports Lake Rogerland, GU 68386",Robinport,NY,98127,1989-06-27,Active
181,Gary,Mason,gary.mason@corp.com,2022-03-01,Police officer,,"$62,100",,"0015 Lisa Falls South Kevinside, WI 76459",,AZ,82791,1987-06-04,Active
1804,laura,CLARK,laura.clark@enterprise.com,2022-09-02,"Psychologist, clinical",HR,"$62,100",,"4849 Shawn Common Michaelmouth, MS 49858",Foxberg,LA,18471,1974-03-01,Active
2315,Laura,Bell,LAURA.BELL@COMPANY.COM,2023-02-14,Logistics and distribution manager,IT,"$45,000",2044,USNV Brown FPO AP 71001,,ID,14837,1971-05-13,Active
1361,brent,Jimenez,brent.jimenez@company.com,2027-03-20,Dealer,HR,"$105,000",9036,"985 Vanessa Manors Dustinfort, KY 51668",Thomastown,NJ,72547,2000-02-02,Active
2575,ALEXIS,singh,ALEXIS.SINGH@ANALYTICS.COM,2026-09-28,Politician's assistant,Marketing,"$105,000",2032,,Jaredshire,MA,37810,1985-08-25,Active
204,john,stuart,john.stuart@enterprise.com,2020-05-02,Metallurgist,IT,"$95,000",9085,Unit 8025 Box 6279 DPO AE 50957,South Scottton,MP,91646,1975-06-29,Active
2483,WILLIAM,Ayers,william.ayers@enterprise.com,2021-10-20,"Administrator, arts",SALES,"$105,000",,"5271 Miguel Corner Apt. 848 Ashleeland, ND 15876",Alexandermouth,TN,35163,1998-08-22,Active
1729,edward,Snyder,edward.snyder@tech.com,2021-03-21,Surgeon,HR,,5012,"5816 Vernon Grove East Danielhaven, MO 60122",Whiteside,ME,59416,1996-08-13,Active
2733,THOMAS,Johnson,thomas.johnson@tech.com,2020-10-05,Haematologist,,"$62,100",9007,"091 Martin Mission Suite 838 Cainmouth, NJ 48565",Jonesland,AR,41121,1991-05-15,Active
1864,Emily,Payne,emily.payne@tech.com,2023-10-01,Records manager,Marketing,$90000,2015,"79494 Edward Ways Apt. 098 West Jameston, AL 17996",South Robin,UT,07462,2002-11-22,Active
199,Henry,Thompson,henry.thompson@company.com,2024-01-03,Armed forces logistics/support/administrative officer,SALES,"$45,000",9038,"74889 Michael Circle Suite 448 Deannahaven, VA 94384",West Danielmouth,NJ,21685,1993-04-08,Active
2882,marissa,Campbell,marissa.campbell@company.com,2023-03-22,Restaurant manager,HR,,9072,USNV Lopez FPO AA 30408,Lake Steven,NC,95030,1974-04-25,Active
2169,Mary,FARMER,MARY.FARMER@TECH.COM,2020-12-19,"Production assistant, radio",IT,65000,9044,"4080 Faulkner Via Apt. 259 North Calebshire, PW 69818",Larryhaven,CT,44853,1972-07-18,Active
1384,BRENT,morris,brent.morris@company.com,2023-12-26,Freight forwarder,,"$85,000",3014,"529 Everett Bridge New David, NV 11924",,NC,45507,1981-06-01,Active
836,Katherine,Adams,katherine.adams@enterprise.com,2021-08-05,Set designer,,"$225,000",5040,"97364 Pacheco Island New Amanda, SD 95213",,ID,87096,1995-10-02,Active
30,TINA,MIDDLETON,tina.middleton@enterprise.com,2024-03-25,Horticultural consultant,IT,"$95,000",9083,"004 Winters Corner Apt. 354 Alvaradofurt, CO 32220",Thompsonborough,MD,60467,1971-11-05,Active
383,DOMINIQUE,BAKER,dominique.baker@company.com,2023-12-20,Amenity horticulturist,it,"$62,100",3040,"91674 Lisa Forest Douglasberg, DE 08862",,GA,74862,1970-05-06,Active
1734,JORGE,nichols,JORGE.NICHOLS@TECH.COM,2027-05-24,Lexicographer,SALES,"$105,000",9043,"895 Howell Mall Suite 494 South Maria, IL 54960",South David,MN,77188,1996-07-03,Active
1335,John,LOVE,john.love@company.,2023-11-01,Landscape architect,it,"55,000",2006,,,WY,07280,1973-05-28,Active
2004,rachel,edwards,rachel.edwards@analytics.com,2020-04-27,"Solicitor, Scotland",it,"$74,000",5087,"2890 Shannon Mountain Nelsonland, MT 39651",,GU,38980,1971-12-18,Active
2308,Jennifer,stevenson,jennifer.stevenson@tech.,2023-04-14,Community development worker,HR,65000,5062,"5129 Alvarez Rest Suite 035 New Katie, SC 09837",North Ericmouth,NM,91179,1978-11-23,Active
734,Christopher,WILKINSON,christopher.wilkinson@analytics,2021-01-28,Chartered certified accountant,,$90000,3049,"54688 Misty Park West Derrick, NJ 35718",Beckfort,SC,88477,1966-11-28,Active
835,Kelly,Gonzalez,kelly.gonzalez@enterprise.com,2021-05-25,"Scientist, audiological",SALES,"$85,000",3065,"57750 Stacey Plain Kevinland, ME 73228",,CA,62409,1997-04-17,Active
137,Bryan,Miles,bryan.miles@enterprise.com,2021-06-03,"Accountant, chartered public finance",IT,65000,,"184 Linda Tunnel Tracychester, MO 77390",Hullmouth,UT,02429,1978-03-07,Active
2749,logan,Parsons,logan.parsons@company.,2025-05-10,Product manager,Analytics,"$85,000",2078,,,CT,93629,1991-09-01,Active
2787,thomas,clark,thomas.clark@corp.com,2021-01-06,Administrator,Analytics,"$45,000",,"513 Rowe Corner Apt. 714 North Shelby, GU 84767",,FM,21020,1971-03-28,Active
205,DANIEL,Gibson,daniel.gibson@analytics.com,2021-06-06,Translator,IT,$90000,,Unit 3710 Box 6568 DPO AE 26306,Port Brandychester,UT,44042,1966-09-03,Active
285,MARISSA,JOHNSON,marissa.johnson@company.com,2021-03-02,Insurance account manager,HR,"$95,000",9038,"8089 William Plains Ashleychester, MH 10209",Foxside,TX,64106,2000-09-15,Active
567,Jeffrey,Ruiz,jeffrey.ruiz@corp.com,2020-05-06,Higher education careers adviser,HR,65000,5097,"5294 Lewis Squares Rodriguezmouth, CA 71651",Lindafurt,CT,08614,1997-10-13,Active
94,MICHAEL,Gardner,michael.gardner@tech.com,2024-10-28,Holiday representative,,"$95,000",2078,"418 Hahn Oval Apt. 328 East Anthony, MA 71469",Stantonchester,IA,23405,1981-06-02,Active
2044,robert,HEATH,robert.heath@enterprise.com,2020-07-01,Insurance account manager,,"$95,000",,"6366 Larson Mount Suite 301 Jamiemouth, PW 63684",Timothyshire,TN,30714,1972-06-25,Active
2758,John,SHERMAN,john.sherman@corp.com,2020-09-20,Translator,Marketing,"$105,000",5072,"69260 Bryant Villages New Corey, ME 38425",Rachelbury,PR,30647,1996-07-31,Active
771,Kellie,Smith,KELLIE.SMITH@TECH.COM,2021-10-04,Mining engineer,it,65000,,"767 Colton Plaza Suite 678 Lake Ronnie, MN 38654",North Ryanbury,GU,14645,1999-04-21,Active
2720,NATALIE,Rivera,NATALIE.RIVERA@COMPANY.COM,2019-08-14,"Teacher, adult education",SALES,"$74,000",9098,,Burkeview,KS,24142,1984-08-28,Active
540,RACHEL,santiago,rachel.santiago@company.com,2019-04-14,Trading standards officer,SALES,"$95,000",9014,"3074 Keller Common South Sarahfurt, FL 27901",Collinschester,WY,08558,1996-11-13,Active
2370,tara,NEAL,tara.neal@corp.com,2021-08-20,IT consultant,it,"$62,100",3136,"1907 Misty Ranch Smithton, CA 40365",,MD,49606,1992-04-25,Active
1791,amy,BROWN,amy.brown@enterprise.com,2021-06-25,Production manager,IT,"$225,000",5045,"PSC 9916, Box 7926 APO AA 15229",East Carlosbury,TN,82648,1997-02-05,Active
2550,joshua,MORALES,joshua.morales@analytics.com,2024-08-15,Community development worker,it,"55,000",,"093 Livingston Tunnel Suite 878 Liutown, MA 45519",,MA,08058,1969-01-17,Active
2178,KEVIN,COBB,kevin.cobb@analytics.com,2020-06-06,"Engineer, water",Marketing,$90000,5038,Unit 9004 Box 4034 DPO AP 96875,South Barbaraberg,NV,15213,1976-07-25,Active
876,KIMBERLY,Hardin,kimberly.hardin@corp.com,2019-06-09,Corporate treasurer,IT,"$225,000",2060,Unit 2840 Box 3305 DPO AA 86298,Elizabethland,NC,60828,1988-04-22,Active
1800,Lori,Mccann,lori.mccann@enterprise.com,2027-02-03,Dancer,SALES,"55,000",2027,"67611 Bell Ford Apt. 135 South Martha, NJ 51411",Wallacetown,MP,16057,1982-06-03,Active
1123,ALBERT,Nguyen,ALBERT.NGUYEN@ANALYTICS.COM,2024-01-23,"Designer, multimedia",HR,,3127,"24481 Ferguson Gardens Brendanville, DE 61523",Lake Marc,MI,44490,1976-09-19,Active
623,Erica,mosley,erica.mosley@corp.com,2020-03-14,Probation officer,it,"$75,000",,"396 Henry Well Suite 546 South Paul, TX 78455",Lake Kurt,MH,86903,2003-07-06,Active
1412,KIMBERLY,Hernandez,kimberly.hernandez@company.com,2025-12-07,Gaffer,it,,5042,"3184 Frazier Vista Apt. 069 Joshuahaven, ND 12830",South Matthewmouth,MH,39344,2002-01-29,Active
635,roger,TORRES,roger.torres@tech.com,2020-05-16,Printmaker,SALES,"$74,000",3120,,Wigginsburgh,CO,91354,1973-07-01,Active
2161,daniel,collins,daniel.collins@analytics.com,2021-07-14,Personal assistant,Marketing,"$45,000",,"7024 Glen Walks Suite 127 South Emilyview, NE 72132",Gomeztown,WY,04974,1997-02-25,Active
105,HANNAH,WELLS,hannah.wells@corp.com,2025-03-11,Logistics and distribution manager,,"$62,100",2092,Unit 2591 Box 3145 DPO AA 27727,Parkermouth,GU,41533,1970-07-25,Active
294,bradley,KELLER,bradley.keller@enterprise.com,2020-03-13,Exhibition designer,IT,"55,000",5070,"8934 Foster Vista Suite 864 Bakermouth, NY 22117",Ernestchester,OK,34605,1985-07-22,Active
1872,Tammy,Reilly,tammy.reilly@company.com,2024-05-07,"Scientist, research (life sciences)",Marketing,$90000,2074,"2175 Marcus Plaza Suite 410 West Henry, OK 46753",Lake Wendyfort,RI,61279,1977-09-30,Active
1748,JAMES,Ford,JAMES.FORD@ANALYTICS.COM,2022-01-28,Environmental education officer,Analytics,"$45,000",9090,"24439 James Village Michaeltown, MT 82713",Lake Samanthatown,NY,85254,1995-09-24,Active
477,sara,Graves,sara.graves@tech.com,2021-04-28,Pension scheme manager,IT,"$62,100",9090,"310 Lee Shoals Suite 644 Lewisborough, OH 06728",South Joseborough,MN,35706,1985-08-30,Active
2205,Amber,Dixon,amber.dixon@company.com,2021-01-17,Midwife,HR,"$105,000",,"6649 Hall Squares Suite 383 Nicholasborough, CO 69848",New Jameschester,MO,53275,1999-07-07,Active
1939,margaret,GEORGE,margaret.george@analytics.com,2022-09-19,"Journalist, broadcasting",SALES,"$74,000",3020,"615 Vasquez Station West Robin, WV 69500",Jonathanton,IN,39028,1978-07-11,Active
1143,SIERRA,Brown,sierra.brown@company.com,2021-08-31,Public relations officer,it,"$225,000",2011,"198 Shannon Course East Autumnhaven, MP 71480",Petersonville,VA,54635,1976-04-01,Active
2661,ANDREA,Martinez,andrea.martinez@company.com,2020-11-30,"Administrator, arts",SALES,$90000,2047,"7845 Gill Plaza South Jared, MT 06079",Crystaltown,DC,04307,1998-05-03,Active
126,amy,WILKERSON,amy.wilkerson@corp.com,2021-12-17,Bonds trader,it,"$45,000",2091,,Loganshire,CT,43825,1994-04-10,Active
1159,ANDREA,sullivan,andrea.sullivan@corp.com,2023-11-04,Community development worker,SALES,"$225,000",,,Jilliantown,AL,19650,1995-10-14,Active
2334,CHRISTOPHER,Melendez,CHRISTOPHER.MELENDEZ@CORP.COM,2024-07-27,Oncologist,Marketing,65000,3005,,Port William,NE,06032,1965-03-02,Active
716,yolanda,Anderson,yolanda.anderson@corp.com,2023-03-31,Dealer,HR,"$85,000",,"23867 Erickson Centers West Tracy, HI 40047",,FL,48505,1976-12-18,Active
610,Jessica,HAYES,jessica.hayes@company.com,2023-08-14,Accommodation manager,Analytics,"$74,000",9008,"305 Brittany Ports East Hannahberg, ND 18663",North Denise,SC,74961,1968-03-18,Active
1020,CAITLIN,BARTON,caitlin.barton@company.,2020-01-11,"Surveyor, rural practice",SALES,"$105,000",3030,,Johnmouth,PW,92914,2003-03-23,Active
2210,Patrick,Davis,patrick.davis@analytics.com,2021-08-03,Press sub,,,2057,,Port Michellehaven,NV,05397,1976-04-03,Active
2573,MATTHEW,HOWARD,matthew.howard@tech.com,2025-02-02,Systems analyst,,,,"67063 John Roads Suite 634 Lisashire, CT 16926",North Anne,DE,86873,1976-12-15,Active
624,Brian,Munoz,brian.munoz@tech.com,2024-10-18,"Physicist, medical",SALES,"$225,000",3077,,New Randy,ID,70874,1996-09-28,Active
2078,MEGAN,THOMPSON,megan.thompson@company.,2024-06-24,"Engineer, electronics",HR,,3123,"204 Alexander Avenue Apt. 811 Candacefurt, MD 57424",Lake Felicia,NM,77800,1995-03-30,Active
1573,BRIAN,Adams,brian.adams@enterprise.com,2020-06-29,Higher education careers adviser,it,"$74,000",,"6260 Heather Trail North Jeremy, NY 40761",Port Gregory,DE,96894,1966-11-23,Active
2092,DANA,santos,dana.santos@company.com,2024-01-10,"Therapist, drama",Analytics,"$62,100",3102,"50259 Porter Dam Carolberg, VA 82762",West Ryan,LA,48589,1978-07-27,Active
280,michelle,Salinas,michelle.salinas@analytics.com,2022-01-03,"Engineer, communications",SALES,"$105,000",5077,"23294 Wong Curve Apt. 385 East Wendy, AR 48460",Port Helen,NC,38879,1966-09-20,Active
2423,jon,Kennedy,jon.kennedy@enterprise.com,2025-07-28,Photographer,Analytics,"$95,000",3078,"620 Mclaughlin Garden Suite 528 Lukeborough, NH 24661",East Stephaniemouth,NH,02648,1968-08-18,Active
1416,BRUCE,Mendoza,bruce.mendoza@enterprise.com,2019-09-27,Environmental consultant,IT,,5064,"143 Brown Underpass Suite 414 East Charles, OK 87978",Lauraberg,TN,51527,1984-05-04,Active
1683,PETER,NORTON,peter.norton@enterprise.com,2023-05-08,Engineering geologist,it,"$225,000",9031,Unit 1645 Box 9128 DPO AA 19409,South Lisa,SD,62429,1990-07-10,Active
1376,cindy,Garner,cindy.garner@corp.com,2023-12-16,Licensed conveyancer,HR,"$74,000",5041,"5137 Russo Islands Apt. 978 Jonesville, MN 14331",,ND,53024,1998-07-29,Active
2369,Michael,Mendez,MICHAEL.MENDEZ@COMPANY.COM,2024-01-13,Energy manager,Analytics,"$45,000",9044,,,NJ,80642,1980-01-23,Active
1041,Willie,RODRIGUEZ,willie.rodriguez@corp.com,2020-09-01,Architect,HR,"$95,000",9028,"012 Eugene Locks Suite 712 Port James, SC 25210",New Deniseburgh,AK,80483,1968-09-20,Active
2065,Brian,Clark,brian.clark@tech.com,2019-10-31,Careers adviser,Analytics,65000,9097,"930 Smith Way Port Shawnaberg, SC 43268",South Jamesshire,NC,46461,1978-11-17,Active
